/content/gdrive/My Drive/dataset_ml1/images_8/4566.jpg,1025,15,1160,60,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4567.jpg,10,25,80,65,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4568.jpg,220,0,330,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4568.jpg,85,25,140,65,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4569.jpg,85,25,140,65,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4569.jpg,220,0,330,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4570.jpg,85,25,140,65,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4570.jpg,220,0,330,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4571.jpg,1025,15,1160,60,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4572.jpg,930,4,1225,95,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4573.jpg,45,4,235,110,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4574.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4574.jpg,85,25,140,65,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4575.jpg,405,4,764,95,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4577.jpg,85,25,140,65,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4577.jpg,325,0,430,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4578.jpg,80,25,135,65,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4578.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4579.jpg,85,25,140,65,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4579.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4588.jpg,25,0,210,100,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4590.jpg,80,25,140,65,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4590.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4591.jpg,10,0,100,75,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4592.jpg,80,25,140,65,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4592.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4593.jpg,80,25,140,65,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4593.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4594.jpg,85,25,145,65,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4594.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4595.jpg,90,25,145,65,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4595.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4596.jpg,85,70,345,110,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4597.jpg,80,25,140,65,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4597.jpg,325,0,430,50,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4600.jpg,75,30,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4600.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4601.jpg,1415,15,1500,85,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4605.jpg,75,30,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4605.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4606.jpg,75,30,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4606.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4607.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_8/4610.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4610.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4611.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4611.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4612.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4612.jpg,420,0,530,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4613.jpg,230,10,370,55,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4615.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_8/4616.jpg,60,15,135,55,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4618.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4618.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4620.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4620.jpg,510,12,665,45,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4621.jpg,60,15,135,55,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4623.jpg,840,25,1190,70,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4624.jpg,330,14,485,55,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4625.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4625.jpg,420,0,530,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4626.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4626.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4627.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_8/4628.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4628.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4629.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4629.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4630.jpg,1785,0,2010,100,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4631.jpg,405,4,764,95,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4632.jpg,720,10,890,100,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4633.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4633.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4634.jpg,1060,30,1212,62,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4635.jpg,1095,15,1225,55,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4636.jpg,1095,15,1225,55,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4637.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_8/4638.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_8/4639.jpg,930,5,1225,95,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4640.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4640.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4641.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_8/4643.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4643.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4644.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_8/4645.jpg,720,10,890,100,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4646.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4646.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4647.jpg,1785,0,2000,100,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4648.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_8/4649.jpg,25,0,210,100,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4650.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4650.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4651.jpg,1060,30,1212,62,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4652.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4652.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4653.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_8/4654.jpg,530,0,660,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4654.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4655.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4655.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4656.jpg,530,0,660,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4656.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4661.jpg,420,0,530,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4661.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4662.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4662.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4663.jpg,845,25,1190,70,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4664.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_8/4665.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4665.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4666.jpg,60,15,135,55,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4667.jpg,45,4,235,110,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4668.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4668.jpg,420,0,530,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4669.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4669.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4670.jpg,675,15,820,50,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4671.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4671.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4672.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4672.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4673.jpg,480,25,635,65,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4674.jpg,25,0,210,100,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4676.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4676.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4677.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4677.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4678.jpg,1025,15,1160,60,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4679.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4679.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4680.jpg,845,25,1190,70,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4681.jpg,325,0,430,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4681.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4682.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4682.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4683.jpg,1785,0,2000,100,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4684.jpg,330,15,480,50,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4685.jpg,45,4,235,110,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4686.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_8/4687.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4687.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4688.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4688.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4689.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4689.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4690.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4690.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4691.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4691.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4692.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4692.jpg,530,0,660,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4693.jpg,85,70,345,110,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4694.jpg,675,15,820,50,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4695.jpg,325,0,430,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4695.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4696.jpg,1100,20,1225,55,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4697.jpg,10,0,100,75,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4698.jpg,10,0,100,75,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4699.jpg,505,20,670,55,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4700.jpg,25,0,210,100,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4701.jpg,380,30,570,75,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4702.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_8/4703.jpg,20,15,145,55,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4704.jpg,480,25,635,65,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4705.jpg,260,30,315,65,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4706.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4706.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4707.jpg,25,0,210,100,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4708.jpg,720,10,890,100,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4709.jpg,325,0,430,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4709.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4710.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4710.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4711.jpg,85,70,345,110,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4712.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4712.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4713.jpg,1385,5,1620,95,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4714.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4714.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4715.jpg,10,25,80,65,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4716.jpg,1095,15,1225,55,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4717.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4717.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4718.jpg,1785,0,2000,100,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4719.jpg,505,20,670,55,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4720.jpg,85,70,345,110,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4721.jpg,845,25,1190,70,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4722.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4722.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4723.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4723.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4724.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4724.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4725.jpg,505,18,670,55,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4726.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4726.jpg,420,0,530,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4727.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4727.jpg,420,0,530,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4728.jpg,1785,0,2010,100,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4729.jpg,530,0,660,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4729.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4730.jpg,80,0,280,50,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4731.jpg,1340,15,1580,50,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4732.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4732.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4733.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4733.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4734.jpg,420,0,530,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4734.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4735.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4735.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4736.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4736.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4737.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_8/4738.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4738.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4739.jpg,1385,5,1620,95,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4740.jpg,530,0,660,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4740.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4741.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_8/4742.jpg,420,0,530,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4742.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4743.jpg,1340,15,1580,50,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4744.jpg,1100,20,1225,55,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4745.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_8/4746.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4746.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4747.jpg,505,20,670,55,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4748.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4748.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4749.jpg,420,0,530,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4749.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4750.jpg,325,0,430,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4750.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4751.jpg,1785,0,2010,100,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4752.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4752.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4753.jpg,25,0,210,100,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4754.jpg,420,0,530,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4754.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4755.jpg,720,10,890,100,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4756.jpg,230,10,370,55,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4757.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4757.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4758.jpg,85,70,345,110,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4759.jpg,675,15,820,50,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4760.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4760.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4761.jpg,1340,15,1580,50,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4762.jpg,1785,0,2010,100,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4779.jpg,420,0,530,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4779.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4780.jpg,10,25,80,65,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4781.jpg,675,15,820,50,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4782.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_8/4783.jpg,420,0,530,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4783.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4784.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4784.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4785.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4785.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4786.jpg,230,10,370,55,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4787.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4787.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4789.jpg,420,0,530,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4789.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4790.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4790.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4791.jpg,1785,0,2010,100,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4792.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4792.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4793.jpg,1385,5,1620,95,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4795.jpg,60,15,135,55,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4796.jpg,530,0,660,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4796.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4797.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_8/4798.jpg,380,30,570,75,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4799.jpg,405,4,764,95,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4800.jpg,480,25,635,65,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4801.jpg,420,0,530,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4801.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4802.jpg,480,25,635,65,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4803.jpg,325,0,430,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4803.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4804.jpg,20,15,145,55,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4805.jpg,1340,15,1580,50,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4806.jpg,845,25,1190,70,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4807.jpg,930,4,1225,95,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4808.jpg,,,,,
/content/gdrive/My Drive/dataset_ml1/images_8/4809.jpg,10,0,100,75,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4810.jpg,10,0,100,75,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4811.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4811.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4812.jpg,930,4,1225,95,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4813.jpg,930,4,1225,95,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4814.jpg,325,0,430,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4814.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4815.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4815.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4816.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4816.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4817.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4817.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4818.jpg,405,4,764,95,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4819.jpg,1060,30,1212,62,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4821.jpg,230,10,370,55,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4822.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4822.jpg,230,0,320,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4823.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4823.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4824.jpg,480,25,635,65,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4825.jpg,1385,5,1620,95,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4826.jpg,10,0,100,75,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4827.jpg,80,0,280,50,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4828.jpg,10,25,80,65,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4829.jpg,420,0,530,60,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4829.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4831.jpg,20,15,145,55,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4832.jpg,330,14,485,55,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4833.jpg,660,10,770,65,elipse
/content/gdrive/My Drive/dataset_ml1/images_8/4833.jpg,75,25,140,70,ok
/content/gdrive/My Drive/dataset_ml1/images_8/4834.jpg,60,15,135,55,yes
/content/gdrive/My Drive/dataset_ml1/images_8/4835.jpg,660,10,770,65,elipse
